ticker,appreciation,10bagger,table,permaticker,name,exchange,isdelisted,category,cusips,siccode,sicsector,sicindustry,famasector,famaindustry,sector,industry,scalemarketcap,scalerevenue,relatedtickers,currency,location,lastupdated,firstadded,firstpricedate,lastpricedate,firstquarter,lastquarter,secfilings,companysite
BAXS,0.0005110732538330494,False,SEP,195403,Baxano Surgical Inc,NASDAQ,Y,Domestic,071773105 89385X105,3841.0,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,Healthcare,Medical Devices,3 - Small,1 - Nano,TSON,USD,North Carolina; U.S.A,2018-10-16,2014-11-05,2007-10-18,2015-08-11,2005-12-31,2014-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001230355,
BB,0.27359002169197394,False,SEP,190594,BLACKBERRY Ltd,NYSE,N,Canadian,09228F103 760975102,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Infrastructure,5 - Large,5 - Large,RIMM BBRY,USD,Ontario; Canada,2020-01-14,2015-08-31,1999-02-04,2020-01-14,2001-03-31,2019-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001070235,http://www.blackberry.com
BBAR,4.5285714285714285,False,SEP,119264,Banco BBVA Argentina SA,NYSE,N,ADR,07329M100 058934100,6029.0,Finance Insurance And Real Estate,Commercial Banks Nec,,,Financial Services,Banks - Regional,,,BFR,USD,Argentina,2020-01-14,2018-06-02,1993-11-24,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000913059,http://www.bbvafrances.com.ar
BBBB,1.6280087527352296,False,SEP,188785,Blackboard Inc,NASDAQ,Y,Domestic,091935502,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Application,3 - Small,3 - Small,,USD,District Of Columbia; U.S.A,2019-06-11,2015-06-21,2004-06-18,2011-10-03,2003-06-30,2011-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001106942,
BBBY,0.8304007820136852,False,SEP,197799,Bed Bath & Beyond Inc,NASDAQ,N,Domestic,075896100,5700.0,Retail Trade,Retail-Home Furniture Furnishings & Equipment Stores,,Retail,Consumer Cyclical,Specialty Retail,5 - Large,5 - Large,,USD,New Jersey; U.S.A,2020-01-14,2014-09-29,1992-06-05,2020-01-14,1996-12-31,2019-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000886158,http://www.bedbathandbeyond.com
BBCZ,0.02307692307692308,False,SEP,123389,Bodisen Biotech Inc,NYSEMKT,Y,Domestic,096892104,2870.0,Manufacturing,Agricultural Chemicals,,Chemicals,Basic Materials,Agricultural Inputs,2 - Micro,1 - Nano,,USD,China,2018-10-16,2017-08-22,2004-05-06,2016-08-22,2003-03-31,2013-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001178552,
BBD,1.7971931211701917,False,SEP,121548,Bank Bradesco,NYSE,N,ADR Primary,059460303 059460204,6022.0,Finance Insurance And Real Estate,State Commercial Banks,,Banking,Financial Services,Banks - Regional,5 - Large,5 - Large,BBDO BBDA,USD,Brazil,2020-01-14,2017-12-01,2002-08-02,2020-01-14,2009-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001160330,http://banco.bradesco
BBDC,1.1473684210526316,False,SEP,194256,Barings BDC Inc,NYSE,N,Domestic Primary,895848109 06759L103,6199.0,Finance Insurance And Real Estate,Finance Services,,Banking,Financial Services,Credit Services,3 - Small,2 - Micro,TCAP TCCB TCCA,USD,North Carolina; U.S.A,2020-01-14,2014-12-03,2007-02-22,2020-01-14,2006-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001379785,http://www.baringsbdc.com
BBDC1,0.2,False,SEP,120248,Brantley Capital Corp,NASDAQ,Y,Domestic,105494108,6799.0,Finance Insurance And Real Estate,Investors Nec,,Trading,Financial Services,Asset Management,1 - Nano,1 - Nano,BBDC,USD,New York; U.S.A,2018-10-16,2018-03-21,1996-11-27,2012-04-23,1996-12-31,2004-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001021009,
BBDO,0.8758270842523159,False,SEP,119321,Bank Bradesco,NYSE,N,ADR Secondary,059460402,6022.0,Finance Insurance And Real Estate,State Commercial Banks,,Banking,Financial Services,Banks - Regional,,,BBD,USD,Brazil,2020-01-14,2018-05-25,2012-03-13,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001160330,http://www.bradesco.com.br
BBEPQ,0.0004991680532445924,False,SEP,194526,Breitburn Energy Partners LP,NASDAQ,Y,Domestic Primary,106776107,1311.0,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,Energy,Oil & Gas E&P,4 - Mid,3 - Small,BBEP BBEPP,USD,California; U.S.A,2019-05-26,2014-12-16,2006-10-04,2018-04-04,2005-09-30,2017-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001357371,
BBG,0.2764134780125642,False,SEP,195597,Bill Barrett Corp,NYSE,Y,Domestic,06846N104,1311.0,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,Energy,Oil & Gas E&P,4 - Mid,3 - Small,,USD,Colorado; U.S.A,2018-06-13,2014-10-31,2004-12-10,2018-03-19,2003-12-31,2017-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001172139,
BBGI,3.719626168224299,False,SEP,196181,Beasley Broadcast Group Inc,NASDAQ,N,Domestic,074014101,4832.0,Transportation Communications Electric Gas And Sanitary Service,Radio Broadcasting Stations,,Communication,Consumer Cyclical,Broadcasting,3 - Small,2 - Micro,,USD,Florida; U.S.A,2020-01-14,2014-12-04,2000-02-11,2020-01-14,1997-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001099160,http://www.bbgi.com
BBI,0.0821917808219178,False,SEP,198299,Brickell Biotech Inc,NASDAQ,N,Domestic,925602104 925602203 10802T105,2836.0,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,1 - Nano,VICL,USD,Colorado; U.S.A,2020-01-14,2014-12-29,1993-03-15,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000819050,http://www.brickellbio.com
BBL,1.68870234347674,False,SEP,119521,BHP Group Plc,NYSE,N,ADR Secondary,05545E209,1220.0,Mining,Bituminous Coal & Lignite Mining,,,Basic Materials,Other Industrial Metals & Mining,,,BHP,USD,United Kingdom,2020-01-14,2018-03-13,2003-06-25,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000811809,http://www.bhp.com
BBLUQ,0.0006666666666666666,False,SEP,124741,Blue Earth Inc,NASDAQ,Y,Domestic,095428108,3531.0,Manufacturing,Construction Machinery & Equip,,Machinery,Industrials,Farm & Heavy Construction Machinery,2 - Micro,1 - Nano,BBLU,USD,Nevada; U.S.A,2018-10-16,2016-10-31,2009-11-30,2016-08-01,2007-12-31,2015-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001422109,
BBND,0.3909249563699825,False,SEP,187370,BigBand Networks Inc,NASDAQ,Y,Domestic,089750509,3663.0,Manufacturing,Radio & Tv Broadcasting & Communications Equipment,,Electronic Equipment,Technology,Communication Equipment,3 - Small,2 - Micro,,USD,California; U.S.A,2019-09-03,2015-06-25,2007-03-15,2011-11-18,2005-12-31,2011-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001381325,
BBNK,7.011764705882353,False,SEP,195005,Bridge Capital Holdings,NASDAQ,Y,Domestic,108030107,6021.0,Finance Insurance And Real Estate,National Commercial Banks,,Banking,Financial Services,Banks - Regional,3 - Small,2 - Micro,,USD,California; U.S.A,2018-10-16,2014-12-16,2003-01-27,2015-06-30,2003-09-30,2015-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001304740,
BBOX,0.05794790005316323,False,SEP,198114,Black Box Corp,NASDAQ,Y,Domestic,091826107,3576.0,Manufacturing,Computer Communications Equipment,,Computers,Technology,Communication Equipment,3 - Small,3 - Small,,USD,Pennsylvania; U.S.A,2019-01-07,2014-10-14,1992-12-17,2019-01-07,1996-12-31,2018-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000849547,
BBQ,2.318367346938776,False,SEP,197003,Bbq Holdings Inc,NASDAQ,N,Domestic,307068106 05551A109 307068205,5812.0,Retail Trade,Retail-Eating  Places,,Restaraunts Hotels Motels,Consumer Cyclical,Restaurants,2 - Micro,2 - Micro,DAVE,USD,Minnesota; U.S.A,2020-01-14,2014-12-11,1996-11-04,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001021270,http://www.famousdaves.com
BBRG,0.25391849529780564,False,SEP,192822,Bravo Brio Restaurant Group Inc,NASDAQ,Y,Domestic,10567B109,5812.0,Retail Trade,Retail-Eating  Places,,Restaraunts Hotels Motels,Consumer Cyclical,Restaurants,3 - Small,3 - Small,,USD,Ohio; U.S.A,2018-06-28,2014-10-29,2010-10-21,2018-05-23,2009-09-30,2018-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001495479,
BBRYF,2.19,False,SEP,114306,Burberry Group Plc,OTC,N,ADR,12082W204,,,,,,,None,,,,USD,New York; U.S.A,2020-01-14,2018-10-10,2010-04-05,2020-01-13,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001465571,http://www.burberryplc.com
BBSI,9.384708737864075,False,SEP,197635,Barrett Business Services Inc,NASDAQ,N,Domestic,068463108,7363.0,Services,Services-Help Supply Services,,Business Services,Industrials,Staffing & Employment Services,3 - Small,3 - Small,,USD,Washington; U.S.A,2020-01-14,2014-10-17,1993-06-14,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000902791,http://www.barrettbusiness.com
BBVA,0.8869969040247678,False,SEP,119260,Banco Bilbao Vizcaya Argentaria Sa,NYSE,N,ADR,05946K101,6029.0,Finance Insurance And Real Estate,Commercial Banks Nec,,,Financial Services,Banks - Diversified,,,BBV,USD,Spain,2020-01-14,2018-06-02,1988-12-15,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000842180,http://www.bbva.com
BBW,1.7231638418079094,False,SEP,196035,Build A Bear Workshop Inc,NYSE,N,Domestic,120076104,5945.0,Retail Trade,Retail-Hobby Toy & Game Shops,,Retail,Consumer Cyclical,Specialty Retail,3 - Small,3 - Small,,USD,Missouri; U.S.A,2020-01-14,2014-12-05,2004-10-28,2020-01-14,2002-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001113809,http://www.buildabear.com
BBX,42.285714285714285,True,SEP,199098,BBX Capital Corp,NYSE,N,Domestic,05491N104 055384200 055384101,6500.0,Finance Insurance And Real Estate,Real Estate,,Real Estate,Consumer Cyclical,Resorts & Casinos,3 - Small,3 - Small,BFCF BBXTB,USD,Florida; U.S.A,2020-01-14,2015-09-17,2002-03-04,2020-01-14,2000-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000315858,http://www.bbxcapital.com
BBX1,4.004,False,SEP,124502,Bbx Capital Corp,NYSE,Y,Domestic,05540P100 065908808 065908501,6035.0,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,Financial Services,Banks - Regional,3 - Small,3 - Small,BBX BANC BANCH BANCG BBXTB,USD,Florida; U.S.A,2019-06-15,2016-11-24,1996-03-12,2016-12-14,1996-12-31,2016-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000921768,
BBY,2.64951528709918,False,SEP,198613,Best Buy Co Inc,NYSE,N,Domestic,086516101 08651F200,5731.0,Retail Trade,Retail-Radio Tv & Consumer Electronics Stores,,Retail,Consumer Cyclical,Specialty Retail,5 - Large,5 - Large,,USD,Minnesota; U.S.A,2020-01-14,2014-12-07,1986-01-01,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000764478,http://www.bestbuy.com
BC,17.847517730496453,True,SEP,199887,Brunswick Corp,NYSE,N,Domestic Primary,117043109,3510.0,Manufacturing,Engines & Turbines,,Machinery,Consumer Cyclical,Leisure,4 - Mid,4 - Mid,BC-PB BC-PC,USD,Illinois; U.S.A,2020-01-14,2014-12-04,1986-01-01,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000014930,http://www.brunswick.com
BCAR,0.03228915662650602,False,SEP,194439,Bank of the Carolinas CORP,NASDAQ,Y,Domestic,06425J102 06423T102,6021.0,Finance Insurance And Real Estate,National Commercial Banks,,Banking,Financial Services,Banks - Regional,3 - Small,1 - Nano,,USD,North Carolina; U.S.A,2018-10-16,2016-04-24,1999-07-12,2015-08-03,2005-09-30,2015-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001365997,
BCAS,0.68,False,SEP,111069,Broadcaster Inc,NASDAQ,Y,Domestic,459862306 11132B202 11132B103,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Application,2 - Micro,2 - Micro,IMSI IMSIC,USD,California; U.S.A,2019-04-02,2019-04-02,1993-12-13,2012-02-03,1996-12-31,2008-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000814929,
BCBP,1.46448087431694,False,SEP,195411,Bcb Bancorp Inc,NASDAQ,N,Domestic,055298103,6035.0,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,Financial Services,Banks - Regional,2 - Micro,2 - Micro,,USD,New Jersey; U.S.A,2020-01-14,2015-07-16,2003-10-15,2020-01-14,2002-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001228454,http://www.bcb.bank
BCDA,0.0625,False,SEP,124723,BioCardia Inc,NASDAQ,N,Domestic Primary,09060U507 18682E205 18682E106,2836.0,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,1 - Nano,CLIK CDOM BCDAW,USD,California; U.S.A,2020-01-14,2016-11-01,1996-11-13,2020-01-14,2010-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000925741,http://www.biocardia.com
BCDS,0.7561904761904762,False,SEP,189216,BCD Semiconductor Manufacturing Ltd,NASDAQ,Y,ADR,055347207,3674.0,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment,Technology,Semiconductors,3 - Small,2 - Micro,,USD,Finland,2018-10-16,2016-01-15,2011-01-28,2013-03-05,2008-12-31,2011-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001289814,
BCE,2.377611140867702,False,SEP,124625,Bce Inc,NYSE,N,Canadian,05534B760 05534B109,4813.0,Transportation Communications Electric Gas And Sanitary Service,Telephone Communications (No Radiotelephone),,Communication,Communication Services,Telecom Services,5 - Large,5 - Large,,USD,Quebec; Canada,2020-01-14,2016-11-16,1986-01-01,2020-01-14,2000-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000718940,http://www.bce.ca
BCEI,0.014937724370347598,False,SEP,192554,Bonanza Creek Energy Inc,NYSE,N,Domestic,097793103 097793400,1311.0,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,Energy,Oil & Gas E&P,4 - Mid,3 - Small,,USD,Colorado; U.S.A,2020-01-14,2015-03-18,2011-12-15,2020-01-14,2010-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001509589,http://www.bonanzacrk.com
BCH,3.0701845865053707,False,SEP,121314,Bank Of Chile,NYSE,N,ADR,059520106,6029.0,Finance Insurance And Real Estate,Commercial Banks Nec,,Banking,Financial Services,Banks - Regional,5 - Large,4 - Mid,,USD,Chile,2020-01-14,2017-12-30,2002-08-02,2020-01-14,2000-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001161125,http://www.bancochile.com
BCIS,1.862068965517241,False,SEP,120500,Bancinsurance Corp,NASDAQ,Y,Domestic,05945K102,6331.0,Finance Insurance And Real Estate,Fire Marine & Casualty Insurance,,Insurance,Financial Services,Insurance - Property & Casualty,1 - Nano,2 - Micro,,USD,Ohio; U.S.A,2018-10-16,2018-02-20,1990-09-13,2010-12-27,1996-12-31,2010-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000276400,
BCLI,3.2148148148148143,False,SEP,195839,Brainstorm Cell Therapeutics Inc,NASDAQ,N,Domestic,10501E201 10501E102,2836.0,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,Healthcare,Biotechnology,2 - Micro,,,USD,New York; U.S.A,2020-01-14,2016-07-26,2003-10-07,2020-01-14,2006-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001137883,http://www.brainstorm-cell.com
BCO,3.3515555555555565,False,SEP,199420,Brinks Co,NYSE,N,Domestic,109696104 725701106 725701205,4731.0,Transportation Communications Electric Gas And Sanitary Service,Arrangement Of Transportation Of Freight & Cargo,,Transportation,Industrials,Security & Protection Services,4 - Mid,4 - Mid,PZX PZM,USD,Virginia; U.S.A,2020-01-14,2014-10-03,1996-01-03,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000078890,http://www.brinks.com
BCOM,0.3784382499538489,False,SEP,120388,B Communications Ltd,NASDAQ,N,ADR,M15629104 M98939107,4899.0,Transportation Communications Electric Gas And Sanitary Service,Communications Services Nec,,Communication,Communication Services,Telecom Services,3 - Small,4 - Mid,,USD,Israel,2020-01-14,2018-03-13,2007-11-01,2020-01-14,2005-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001402606,http://www.bcommunications.co.il
BCONQ,0.002285714285714286,False,SEP,186935,Beacon Power Corp,NASDAQ,Y,Domestic,073677205 073677106,4911.0,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,Utilities,Utilities,Utilities - Regulated Electric,3 - Small,1 - Nano,BCON,USD,Massachusetts; U.S.A,2018-10-16,2015-11-27,2000-11-17,2016-07-18,1998-12-31,2011-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001103345,
BCOR,6.358095238095237,False,SEP,196514,Blucora Inc,NASDAQ,N,Domestic,095229100 45678T300 45678T201,6199.0,Finance Insurance And Real Estate,Finance Services,,Banking,Financial Services,Asset Management,5 - Large,3 - Small,INSP,USD,Texas; U.S.A,2020-01-14,2014-10-23,1998-12-15,2020-01-14,1997-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001068875,http://www.blucora.com
BCOV,0.5881118881118881,False,SEP,194941,Brightcove Inc,NASDAQ,N,Domestic,10921T101,7374.0,Services,Services-Computer Processing & Data Preparation,,Business Services,Technology,Software - Application,3 - Small,2 - Micro,,USD,Massachusetts; U.S.A,2020-01-14,2014-12-21,2012-02-17,2020-01-14,2010-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001313275,http://www.brightcove.com
BCPC,7.10947674864016,False,SEP,199919,Balchem Corp,NASDAQ,N,Domestic,057665200,2800.0,Manufacturing,Chemicals & Allied Products,,Chemicals,Basic Materials,Specialty Chemicals,4 - Mid,3 - Small,,USD,New York; U.S.A,2020-01-14,2014-10-10,1986-06-03,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000009326,http://www.balchem.com
BCR,4.281245960966783,False,SEP,199915,Bard C R Inc,NYSE,Y,Domestic,067383109,3841.0,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,Healthcare,Medical Devices,5 - Large,4 - Mid,,USD,New Jersey; U.S.A,2018-10-29,2014-09-23,1986-01-01,2017-12-28,1996-12-31,2017-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000009892,
BCRX,6.783333333333334,False,SEP,197852,Biocryst Pharmaceuticals Inc,NASDAQ,N,Domestic,09058V103,2836.0,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,2 - Micro,,USD,North Carolina; U.S.A,2020-01-14,2014-11-03,1994-03-04,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000882796,http://www.biocryst.com
BCS,1.6427104722792607,False,SEP,165922,Barclays Plc,NYSE,N,ADR Primary,06738E204,6029.0,Finance Insurance And Real Estate,Commercial Banks Nec,,Banking,Financial Services,Banks - Diversified,5 - Large,5 - Large,BCS-PA BCS-P BCS-PC,USD,United Kingdom,2020-01-14,2016-01-04,1986-09-10,2020-01-14,2000-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000312069,http://www.home.barclays
BCSB,3.0394088669950743,False,SEP,194105,BCSB Bancorp Inc,NASDAQ,Y,Domestic,055367106,6035.0,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,Financial Services,Banks - Regional,2 - Micro,1 - Nano,,USD,Maryland; U.S.A,2018-10-16,2015-06-12,1998-07-08,2014-02-13,1997-03-31,2013-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001391137,
BCSI,2.5160975609756098,False,SEP,188267,Blue Coat Systems Inc,NASDAQ,Y,Domestic,09534T508 126946102,3572.0,Manufacturing,Computer Storage Devices,,Computers,Technology,Computer Hardware,4 - Mid,3 - Small,,USD,California; U.S.A,2019-06-17,2015-06-22,1999-11-19,2012-02-14,1998-03-31,2011-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001095600,
BDBD,1.9017241379310343,False,SEP,194776,Boulder Brands Inc,NASDAQ,Y,Domestic,101405108 83169Y108 83169Y207,2000.0,Manufacturing,Food And Kindred Products,,Food Products,Consumer Defensive,Packaged Foods,3 - Small,3 - Small,SMBL,USD,Colorado; U.S.A,2018-06-13,2014-10-27,2007-05-01,2016-01-15,2005-09-30,2015-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001331301,
